job_title_short,job_title,job_location,job_via,job_schedule_type,job_work_from_home,search_location,job_posted_date,job_no_degree_mention,job_health_insurance,job_country,salary_rate,salary_year_avg,salary_hour_avg,company_name,job_skills,job_type_skills,job_posted_month
Data Analyst,"datenanalyst, data analyst",Germany,via BeBee,Full-time,False,Germany,2023-12-11 10:50:36,True,False,Germany,,,,Taledo GmbH,"['python', 'java', 'pandas']","{'libraries': ['pandas'], 'programming': ['python', 'java']}",Dec
Data Analyst,Junior Data Analyst (f|m|d) (100%) - Zurich - Hybrid Work,Germany,via Adzuna.de,Full-time,False,Germany,2023-07-24 10:18:21,True,False,Germany,,,,SMG Swiss Marketplace Group AG,"['r', 'python', 'sql', 'gcp', 'bigquery', 'windows', 'linux', 'looker']","{'analyst_tools': ['looker'], 'cloud': ['gcp', 'bigquery'], 'os': ['windows', 'linux'], 'programming': ['r', 'python', 'sql']}",Jul
Data Scientist,(Junior) Computer Scientist in Data Engineering,Germany,via BeBee,Full-time and Part-time,False,Germany,2023-09-24 10:07:43,False,False,Germany,,,,Deutsche Bundesbank,"['scala', 'java', 'sql', 'python']","{'programming': ['scala', 'java', 'sql', 'python']}",Sep
Senior Data Scientist,(Senior) Data Scientist,Germany,via BeBee,Full-time,False,Germany,2023-10-01 10:13:09,False,False,Germany,,,,Conrad Electronic,"['python', 'gcp', 'aws', 'azure', 'numpy', 'pandas', 'scikit-learn']","{'cloud': ['gcp', 'aws', 'azure'], 'libraries': ['numpy', 'pandas', 'scikit-learn'], 'programming': ['python']}",Oct
Machine Learning Engineer,Machine Learning Engineer / Data Scientist (all gender),Germany,via LinkedIn,Full-time,False,Germany,2023-12-27 10:07:43,False,False,Germany,,,,ALTEN Consulting Services,"['python', 'tensorflow']","{'libraries': ['tensorflow'], 'programming': ['python']}",Dec
Data Analyst,Online Data Analyst,Germany,via BeBee,Full-time and Part-time,False,Germany,2023-09-24 10:07:33,False,False,Germany,,,,Deutsche Bundesbank,['powershell'],{'programming': ['powershell']},Sep
Data Analyst,Central Data Office Data Analyst (m/f/d),Germany,via LinkedIn,Full-time,False,Germany,2023-04-02 10:07:27,False,False,Germany,,,,bp,"['sql', 'r', 'python', 'hadoop', 'spark', 'power bi', 'tableau']","{'analyst_tools': ['power bi', 'tableau'], 'libraries': ['hadoop', 'spark'], 'programming': ['sql', 'r', 'python']}",Apr
Data Analyst,(Junior) Data Analyst,Germany,via Trabajo.org,Full-time,False,Germany,2023-02-04 11:05:18,True,False,Germany,,,,Schaefer Shop,"['sas', 'sas']","{'analyst_tools': ['sas'], 'programming': ['sas']}",Feb
Data Engineer,Softwareentwickler / Data Engineer Devops (mwd) - Vollzeit Oder...,Germany,via WJHL Jobs,Full-time,False,Germany,2023-03-20 10:18:06,True,False,Germany,,,,HMS Analytical Software GmbH,,,Mar
Data Engineer,Data Engineer - Mid & Senior Levels (m/f/d),Germany,via LinkedIn,Full-time,False,Germany,2023-10-30 10:11:43,True,False,Germany,,,,KI performance GmbH,"['sql', 'azure', 'databricks', 'snowflake', 'spark', 'kafka', 'excel']","{'analyst_tools': ['excel'], 'cloud': ['azure', 'databricks', 'snowflake'], 'libraries': ['spark', 'kafka'], 'programming': ['sql']}",Oct
Data Scientist,Data Scientist,Germany,via BeBee Deutschland,Full-time,False,Germany,2023-07-01 10:10:40,False,False,Germany,,,,ENERCON,,,Jul
Data Engineer,Data Engineer (m/w) in der Schweiz,Germany,via WGN-TV Jobs,Full-time,False,Germany,2023-03-19 10:31:10,True,False,Germany,,,,SBB AG,"['pascal', 'postgresql', 'azure', 'snowflake', 'oracle', 'sap', 'git', 'docker']","{'analyst_tools': ['sap'], 'cloud': ['azure', 'snowflake', 'oracle'], 'databases': ['postgresql'], 'other': ['git', 'docker'], 'programming': ['pascal']}",Mar
Data Engineer,(Senior) Bi Entwickler / Data Engineer – Home Office (m/w/d),Germany,via StepStone,Full-time,False,Germany,2023-02-17 10:16:52,True,False,Germany,,,,dress-for-less GmbH,['tableau'],{'analyst_tools': ['tableau']},Feb
Data Analyst,Data Analyst,Germany,via BeBee,Full-time and Part-time,False,Germany,2023-10-01 10:12:52,False,False,Germany,,,,Airbus France,['sql'],{'programming': ['sql']},Oct
Senior Data Engineer,Senior Data Loss Prevention Engineer,Germany,via Jobs Trabajo.org,Full-time,False,Germany,2023-10-19 10:36:11,False,False,Germany,,,,Klarna,['swift'],{'programming': ['swift']},Oct
Data Engineer,Consultant Data Engineer,Germany,via BeBee,Full-time,False,Germany,2023-10-01 10:13:28,True,False,Germany,,,,EXXETA AG,"['sql', 'sql server', 'azure', 'databricks', 'power bi']","{'analyst_tools': ['power bi'], 'cloud': ['azure', 'databricks'], 'databases': ['sql server'], 'programming': ['sql']}",Oct
Data Engineer,Data Engineer,Germany,via BeBee,Full-time,False,Germany,2023-10-01 10:13:22,False,False,Germany,,,,Highbrow LLC,"['python', 'c#', 'sql', 't-sql', 'html', 'css', 'sql server', 'snowflake', 'azure', 'gcp', 'aws', 'power bi', 'tableau', 'excel', 'ssis']","{'analyst_tools': ['power bi', 'tableau', 'excel', 'ssis'], 'cloud': ['snowflake', 'azure', 'gcp', 'aws'], 'databases': ['sql server'], 'programming': ['python', 'c#', 'sql', 't-sql', 'html', 'css']}",Oct
Senior Data Engineer,Senior Data Engineer,Germany,via BeBee Deutschland,Full-time,False,Germany,2023-03-22 10:26:42,False,False,Germany,,,,VR Smart Guide GmbH,"['python', 'go']","{'programming': ['python', 'go']}",Mar
Data Scientist,"Analyst, Data Science",Germany,via BeBee,Full-time,False,Germany,2023-10-01 10:13:09,True,False,Germany,,,,Connor Black Consulting Limited,"['sql', 'r', 'python', 'hadoop']","{'libraries': ['hadoop'], 'programming': ['sql', 'r', 'python']}",Oct
Business Analyst,Growth Analyst,Germany,via Indeed,Full-time,False,Germany,2023-12-12 10:33:16,False,False,Germany,,,,Saras Analytics,,,Dec
Data Scientist,Applied Data Scientist,Germany,via Jobs Trabajo.org,Full-time,False,Germany,2023-01-26 10:24:15,False,False,Germany,,,,Engineering Its Ag,,,Jan
Data Analyst,Data Analyst Power BI,Germany,via BeBee,Full-time,False,Germany,2023-10-02 10:36:41,True,False,Germany,,,,Lechwerke AG,"['sql', 'sql server', 'azure', 'power bi', 'dax']","{'analyst_tools': ['power bi', 'dax'], 'cloud': ['azure'], 'databases': ['sql server'], 'programming': ['sql']}",Oct
Machine Learning Engineer,Machine Learning Engineer (m/w/x),Germany,via Ai-Jobs.net,Full-time,False,Germany,2023-06-12 10:39:22,False,False,Germany,year,141000.0,,Grover,"['python', 'sql', 'postgresql', 'kafka', 'pandas', 'spark', 'docker', 'kubernetes', 'terraform']","{'databases': ['postgresql'], 'libraries': ['kafka', 'pandas', 'spark'], 'other': ['docker', 'kubernetes', 'terraform'], 'programming': ['python', 'sql']}",Jun
Software Engineer,Database Software Engineer (m/f/d),Germany,via The Muse,Full-time,False,Germany,2023-05-12 10:58:31,False,False,Germany,,,,EPAM Systems,"['python', 'java', 'scala', 'sql', 'aws', 'azure', 'gcp', 'hadoop', 'spark', 'tableau', 'power bi', 'flow']","{'analyst_tools': ['tableau', 'power bi'], 'cloud': ['aws', 'azure', 'gcp'], 'libraries': ['hadoop', 'spark'], 'other': ['flow'], 'programming': ['python', 'java', 'scala', 'sql']}",May
Data Scientist,Data Scientist/in Iii Job in Switzerland,Germany,via Adzuna.de,Full-time,False,Germany,2023-11-21 11:02:38,False,False,Germany,,,,Schweizer Armee - Kommando Cyber Kdo Cy,"['sql', 'jupyter', 'chef']","{'libraries': ['jupyter'], 'other': ['chef'], 'programming': ['sql']}",Nov
Senior Data Engineer,Senior Data Platform Reliability Engineer,Germany,via BeBee,Full-time,False,Germany,2023-10-01 10:13:28,True,False,Germany,,,,ShipHero,"['python', 'mysql', 'aws', 'gcp', 'aurora', 'redshift', 'airflow', 'slack']","{'cloud': ['aws', 'gcp', 'aurora', 'redshift'], 'databases': ['mysql'], 'libraries': ['airflow'], 'programming': ['python'], 'sync': ['slack']}",Oct
Data Scientist,Data Scientist,Germany,via Trabajo.org,Full-time,False,Germany,2023-02-10 10:53:09,False,False,Germany,,,,SIX,"['sql', 'python', 'plotly', 'power bi', 'tableau']","{'analyst_tools': ['power bi', 'tableau'], 'libraries': ['plotly'], 'programming': ['sql', 'python']}",Feb
Data Engineer,Data Engineer (m/w) in der Schweiz. Job in Germany My Valley Jobs...,Germany,via My Valley Jobs Today,Full-time,False,Germany,2023-03-22 10:27:06,True,False,Germany,,,,SBB AG,"['pascal', 'postgresql', 'azure', 'snowflake', 'oracle', 'sap', 'git', 'docker']","{'analyst_tools': ['sap'], 'cloud': ['azure', 'snowflake', 'oracle'], 'databases': ['postgresql'], 'other': ['git', 'docker'], 'programming': ['pascal']}",Mar
Data Scientist,Senior / Staff Analyst - Data Scientist,Germany,via BeBee Deutschland,Full-time,False,Germany,2023-06-20 10:18:36,False,False,Germany,,,,Infineon Technologies,"['sql', 'tableau']","{'analyst_tools': ['tableau'], 'programming': ['sql']}",Jun
Data Scientist,Data Scientist,Germany,via BeBee Deutschland,Full-time,False,Germany,2023-06-20 10:18:34,False,False,Germany,,,,Schaeffler Group,"['sql', 'r', 'python', 'numpy', 'pandas', 'scikit-learn', 'tensorflow']","{'libraries': ['numpy', 'pandas', 'scikit-learn', 'tensorflow'], 'programming': ['sql', 'r', 'python']}",Jun
Senior Data Engineer,Senior Data Engineer Automotive (m/w/d),Germany,via LinkedIn,Full-time,False,Germany,2023-08-29 10:49:48,True,False,Germany,,,,msg,"['nosql', 'python', 'java', 'bash', 'aws', 'azure', 'spark', 'hadoop', 'kafka']","{'cloud': ['aws', 'azure'], 'libraries': ['spark', 'hadoop', 'kafka'], 'programming': ['nosql', 'python', 'java', 'bash']}",Aug
Data Analyst,Compliance Data Analyst (m/w/d),Germany,via Stepstone,Full-time,False,Germany,2023-10-10 10:14:55,True,False,Germany,,,,REG Germany GmbH,"['excel', 'power bi']","{'analyst_tools': ['excel', 'power bi']}",Oct
Data Analyst,Data Analyst / Data Engineer (m/w/d),Germany,via WANE Jobs,Full-time,False,Germany,2023-06-23 10:32:01,True,False,Germany,,,,Techniker Krankenkasse,,,Jun
Data Scientist,"Associate Director - Data Science, Computational Pathology",Germany,via New Scientist Jobs,Full-time,False,Germany,2023-02-01 10:59:33,False,False,Germany,,,,AstraZeneca,,,Feb
Data Engineer,Data Engineer BI-/IT-Systeme (w/m/d),Germany,via WREG Jobs,Full-time,False,Germany,2023-01-30 10:22:43,True,False,Germany,,,,Deutsche Bahn,"['sql', 'c#', 'c++', 'java', 'python', 'git', 'jira']","{'async': ['jira'], 'other': ['git'], 'programming': ['sql', 'c#', 'c++', 'java', 'python']}",Jan
Data Engineer,AI / ML Data Engineer (w/m/x),Germany,via LinkedIn,Full-time and Part-time,False,Germany,2023-12-27 10:07:38,False,False,Germany,,,,Webasto Group,"['python', 'azure', 'databricks', 'spark']","{'cloud': ['azure', 'databricks'], 'libraries': ['spark'], 'programming': ['python']}",Dec
Data Scientist,Data Scientist (m/w/d),Germany,via StepStone,Full-time,False,Germany,2023-02-27 10:13:30,False,False,Germany,,,,Endress+Hauser Conducta GmbH+Co. KG,"['python', 'r', 'vba', 'sas', 'sas', 'matlab']","{'analyst_tools': ['sas'], 'programming': ['python', 'r', 'vba', 'sas', 'matlab']}",Feb
Machine Learning Engineer,Machine Learning Engineering,Germany,via BeBee,Full-time,False,Germany,2023-10-01 10:13:11,False,False,Germany,,,,Neue Fische,"['python', 'sql']","{'programming': ['python', 'sql']}",Oct
Senior Data Engineer,Senior Data Engineer,Germany,via BeBee,Full-time,False,Germany,2023-10-01 10:13:36,True,False,Germany,,,,Deutsche Telekom AG,"['java', 'python', 'sql', 'aws', 'azure', 'databricks', 'spark', 'kafka', 'terraform']","{'cloud': ['aws', 'azure', 'databricks'], 'libraries': ['spark', 'kafka'], 'other': ['terraform'], 'programming': ['java', 'python', 'sql']}",Oct
Data Engineer,Architect - Data Engineering,Germany,via BeBee,Full-time,False,Germany,2023-10-01 10:13:33,True,False,Germany,,,,valantic GmbH,,,Oct
Senior Data Scientist,Senior Big Data,Germany,via BeBee,Full-time,False,Germany,2023-10-01 10:13:13,False,False,Germany,,,,Connor Black Consulting Limited,"['python', 'r', 'hadoop']","{'libraries': ['hadoop'], 'programming': ['python', 'r']}",Oct
Senior Data Scientist,Senior Data Scientist,Germany,via LinkedIn,Full-time,False,Germany,2023-01-31 10:49:51,False,False,Germany,,,,Digital Waffle,"['python', 'numpy', 'pandas']","{'libraries': ['numpy', 'pandas'], 'programming': ['python']}",Jan
Data Scientist,Data Scientist Digital Pilot Solutions,Germany,via BeBee Deutschland,Full-time,False,Germany,2023-02-24 10:38:07,False,False,Germany,,,,hannoverre,['go'],{'programming': ['go']},Feb
Data Scientist,Data Scientist,Germany,via BeBee,Full-time,False,Germany,2023-10-01 10:12:59,False,False,Germany,,,,MNR Solutions Pvt. Ltd.,"['python', 'r', 'java', 'scala', 'c++', 'sas', 'sas', 'matlab', 'spark', 'hadoop', 'scikit-learn', 'keras', 'tensorflow', 'jupyter', 'spss']","{'analyst_tools': ['sas', 'spss'], 'libraries': ['spark', 'hadoop', 'scikit-learn', 'keras', 'tensorflow', 'jupyter'], 'programming': ['python', 'r', 'java', 'scala', 'c++', 'sas', 'matlab']}",Oct
Senior Data Engineer,Senior Data Engineer Anlagenanalytik (w/m/d),Germany,via WANE Jobs,Full-time,False,Germany,2023-02-25 10:50:35,True,False,Germany,,,,Deutsche Bahn,,,Feb
Data Engineer,Data Engineer (w/m/d),Germany,via WANE Jobs,Full-time,False,Germany,2023-06-02 10:37:53,True,False,Germany,,,,Workwise GmbH,"['php', 'java', 'sql', 'kafka']","{'libraries': ['kafka'], 'programming': ['php', 'java', 'sql']}",Jun
Software Engineer,Solutions Engineer (m/f/d) - Remote,Germany,via Eightfold,Full-time,False,Germany,2023-03-03 10:16:31,True,False,Germany,,,,Akamai,,,Mar
Data Analyst,Automation Data Analyst Specialist,Germany,via Jobs Trabajo.org,Full-time,False,Germany,2023-09-14 10:12:38,False,False,Germany,,,,Air Liquide USA LLC,"['sql', 'powershell', 'oracle', 'express']","{'cloud': ['oracle'], 'programming': ['sql', 'powershell'], 'webframeworks': ['express']}",Sep
Senior Data Scientist,Senior Data Scientist:in Procurement,Germany,via KHON2 Jobs,Full-time,False,Germany,2023-07-13 10:11:08,False,False,Germany,,,,Deutsche Bahn,"['sql', 'python', 'tableau', 'power bi', 'jira', 'confluence']","{'analyst_tools': ['tableau', 'power bi'], 'async': ['jira', 'confluence'], 'programming': ['sql', 'python']}",Jul
Data Analyst,Data Analyst (f/m/d) Big Data,Germany,via Indeed,Full-time,False,Germany,2023-10-02 10:37:03,True,False,Germany,,,,Etengo AG,"['r', 'python', 'excel']","{'analyst_tools': ['excel'], 'programming': ['r', 'python']}",Oct
Data Engineer,Staff Data Engineer,Germany,via Adzuna.de,Full-time,False,Germany,2023-12-06 10:16:16,True,False,Germany,,,,That Recruitment Company,"['aws', 'redshift']","{'cloud': ['aws', 'redshift']}",Dec
Senior Data Engineer,Senior Data Engineer Data & Personalisation (m/f/d),Germany,via StepStone,Full-time,False,Germany,2023-04-05 10:15:27,False,False,Germany,,,,Lidl Digital,"['python', 'sql', 'scala', 'java', 'databricks', 'azure', 'gcp', 'bigquery', 'spark', 'airflow', 'kafka', 'splunk']","{'analyst_tools': ['splunk'], 'cloud': ['databricks', 'azure', 'gcp', 'bigquery'], 'libraries': ['spark', 'airflow', 'kafka'], 'programming': ['python', 'sql', 'scala', 'java']}",Apr
Data Analyst,Werkstudent Data Analyst (w/m/d),Germany,via WJHL Jobs,Full-time,False,Germany,2023-04-28 10:15:01,False,False,Germany,,,,Deutsche Bahn,"['sql', 'vba', 'excel', 'power bi']","{'analyst_tools': ['excel', 'power bi'], 'programming': ['sql', 'vba']}",Apr
Senior Data Analyst,Senior Data Analyst,Germany,via Indeed,Full-time,False,Germany,2023-10-31 10:11:41,False,False,Germany,,,,Saras Analytics,"['sql', 'python', 'bigquery', 'snowflake', 'redshift', 'azure', 'tableau']","{'analyst_tools': ['tableau'], 'cloud': ['bigquery', 'snowflake', 'redshift', 'azure'], 'programming': ['sql', 'python']}",Oct
Senior Data Engineer,Senior Data Engineer (m/f/d),Germany,via LinkedIn,Full-time,False,Germany,2023-10-18 10:14:31,True,False,Germany,,,,Data-Talent GmbH,"['sql', 'python']","{'programming': ['sql', 'python']}",Oct
Data Analyst,Image Data Analyst | Fully Remote Task in Germany,Germany,via HRos.io,Full-time,False,Germany,2023-06-07 10:55:18,False,False,Germany,,,,Appen Butler Hill Inc.,,,Jun
Senior Data Scientist,"Senior Director, Data Science",Germany,via BeBee Deutschland,Full-time,False,Germany,2023-06-20 10:18:40,False,False,Germany,,,,Red Bull,['excel'],{'analyst_tools': ['excel']},Jun
Machine Learning Engineer,Senior Machine Learning Engineer,Germany,via BeBee Deutschland,Full-time,False,Germany,2023-03-05 10:14:11,False,False,Germany,,,,ICEYE,"['python', 'pytorch']","{'libraries': ['pytorch'], 'programming': ['python']}",Mar
Data Analyst,Data Analyst Assetmanagement Energiebranche,Germany,via BeBee,Full-time,False,Germany,2023-09-19 10:14:09,True,False,Germany,,,,envia Mitteldeutsche Energie AG,,,Sep
Software Engineer,Software Engineer II,Germany,via Indeed,Full-time,False,Germany,2023-10-11 10:13:55,True,False,Germany,,,,Saras Analytics,"['java', 'kotlin', 'sql', 'nosql', 'postgresql', 'redshift', 'bigquery', 'snowflake', 'spring', 'kafka', 'angular', 'git', 'gitlab']","{'cloud': ['redshift', 'bigquery', 'snowflake'], 'databases': ['postgresql'], 'libraries': ['spring', 'kafka'], 'other': ['git', 'gitlab'], 'programming': ['java', 'kotlin', 'sql', 'nosql'], 'webframeworks': ['angular']}",Oct
Data Scientist,Data Scientist (m/w/d),Germany,via The Muse,Full-time,False,Germany,2023-05-12 10:57:38,False,False,Germany,,,,EPAM Systems,"['python', 'r', 'aws', 'azure', 'gcp', 'tensorflow', 'scikit-learn', 'hadoop', 'spark', 'excel', 'tableau', 'power bi']","{'analyst_tools': ['excel', 'tableau', 'power bi'], 'cloud': ['aws', 'azure', 'gcp'], 'libraries': ['tensorflow', 'scikit-learn', 'hadoop', 'spark'], 'programming': ['python', 'r']}",May
Senior Data Scientist,Senior Data Scientist - Publicis Sapient,Germany,via WAVY Jobs,Full-time,False,Germany,2023-07-25 10:22:21,False,False,Germany,,,,Publicis Sapient,"['python', 'sql', 'r', 'azure', 'aws', 'tableau', 'power bi', 'git', 'docker', 'kubernetes', 'confluence', 'jira']","{'analyst_tools': ['tableau', 'power bi'], 'async': ['confluence', 'jira'], 'cloud': ['azure', 'aws'], 'other': ['git', 'docker', 'kubernetes'], 'programming': ['python', 'sql', 'r']}",Jul
Data Analyst,(Junior) Data Analyst (m/w/d) Data Warehouse,Germany,via StepStone,Full-time,False,Germany,2023-03-24 10:16:26,False,False,Germany,,,,ARAG Krankenversicherungs-AG,,,Mar
Data Engineer,PL-SQL Developer / Data Engineer / Data Analyst (m/w/d),Germany,via LinkedIn,Full-time,False,Germany,2023-11-27 11:03:18,True,False,Germany,,,,CGI,"['sql', 'python', 'oracle', 'aws', 'qlik', 'tableau', 'confluence', 'jira']","{'analyst_tools': ['qlik', 'tableau'], 'async': ['confluence', 'jira'], 'cloud': ['oracle', 'aws'], 'programming': ['sql', 'python']}",Nov
Data Scientist,Data Scientist Retention Management,Germany,via BeBee Deutschland,Full-time,False,Germany,2023-07-01 10:10:40,False,False,Germany,,,,O2 Telefónica,,,Jul
Software Engineer,Senior Data / Software Engineer Job in Switzerland,Germany,via Adzuna.de,Full-time,False,Germany,2023-10-31 10:12:08,True,False,Germany,,,,Pax AG,"['sql', 'python', 'azure']","{'cloud': ['azure'], 'programming': ['sql', 'python']}",Oct
Data Engineer,Data Engineer - SnapLogic,Germany,via KSNT Jobs,Contractor,False,Germany,2023-08-29 10:49:40,True,False,Germany,,,,Red - The Global SAP Solutions Provider,['sql'],{'programming': ['sql']},Aug
Data Scientist,Data Devops,Germany,via BeBee,Full-time,False,Germany,2023-10-01 10:13:44,True,False,Germany,,,,Vanadenovation,"['azure', 'kubernetes', 'docker']","{'cloud': ['azure'], 'other': ['kubernetes', 'docker']}",Oct
Data Scientist,Data Scientist,Germany,via BeBee,Full-time,False,Germany,2023-10-01 10:13:41,False,False,Germany,,,,PickyStory,,,Oct
Data Analyst,BI Data Analyst / Engineer (m/w/d),Germany,via XING,Part-time,False,Germany,2023-06-21 10:23:22,True,False,Germany,,,,init AG,['sql'],{'programming': ['sql']},Jun
Data Scientist,Data Scientist (w/m/d). Job in Germany My Valley Jobs Today,Germany,via My Valley Jobs Today,Full-time,False,Germany,2023-01-31 10:50:00,False,False,Germany,,,,Kienbaum Consultants International GmbH - Zentrale,,,Jan
Data Scientist,Data Scientist oder Informatiker,Germany,via Jobs Trabajo.org,Full-time,False,Germany,2023-08-07 11:19:33,False,False,Germany,,,,Föderale IT-Kooperation (FITKO),,,Aug
Data Engineer,Expression of Interest: Data Engineer,Germany,via Jobs Trabajo.org,Full-time,False,Germany,2023-10-27 10:13:54,True,False,Germany,,,,Fingerprint For Success,['express'],{'webframeworks': ['express']},Oct
Data Engineer,Data Engineer for eCommerce,Germany,via BeBee,Full-time,False,Germany,2023-10-13 10:35:40,True,False,Germany,,,,Pallit,"['sql', 'python', 'tableau']","{'analyst_tools': ['tableau'], 'programming': ['sql', 'python']}",Oct
Data Scientist,Remote Data Entry Specialist,Germany,via Jobs Trabajo.org,Full-time,False,Germany,2023-10-27 10:14:12,True,False,Germany,,,,MNR Solutions Pvt. Ltd.,,,Oct
Data Engineer,Data Engineer,Germany,via LinkedIn,Full-time,False,Germany,2023-09-21 10:25:46,False,False,Germany,,,,Markel International,"['go', 'python', 'r', 'sql', 'azure', 'databricks', 'power bi', 'qlik']","{'analyst_tools': ['power bi', 'qlik'], 'cloud': ['azure', 'databricks'], 'programming': ['go', 'python', 'r', 'sql']}",Sep
Data Analyst,Data Analyst E-commerce (m/w/d),Germany,via My ArkLaMiss Jobs,Full-time,False,Germany,2023-01-04 10:41:45,True,False,Germany,,,,NORMA 24 Online-Shop GmbH & Co. KG,,,Jan
Senior Data Engineer,(Senior) Data Engineer (d/w/m),Germany,via LinkedIn,Full-time,False,Germany,2023-03-10 10:23:26,True,False,Germany,,,,MT - IT SOLUTIONS,"['sql', 'python', 'java', 'scala', 'aws', 'azure', 'oracle', 'databricks', 'flow', 'github', 'jenkins', 'jira']","{'async': ['jira'], 'cloud': ['aws', 'azure', 'oracle', 'databricks'], 'other': ['flow', 'github', 'jenkins'], 'programming': ['sql', 'python', 'java', 'scala']}",Mar
Data Scientist,Requirements Engineer (w/m/d),Germany,via Central Illinois Proud Jobs,Full-time,False,Germany,2023-03-11 10:18:35,True,False,Germany,,,,Deutsche Bahn,['aws'],{'cloud': ['aws']},Mar
Data Scientist,Data Scientist mit Underwriting-Kenntnissen für den...,Germany,via BeBee,Full-time,False,Germany,2023-10-13 10:35:24,False,False,Germany,,,,hannoverre,"['r', 'python']","{'programming': ['r', 'python']}",Oct
Data Analyst,Associate Product Data Analyst,Germany,via BeBee,Full-time,False,Germany,2023-08-01 10:29:35,False,False,Germany,,,,Bigpoint GmbH,"['sql', 'r', 'tableau']","{'analyst_tools': ['tableau'], 'programming': ['sql', 'r']}",Aug
Data Engineer,Data Engineer,Germany,via Jobs Trabajo.org,Part-time and Full-time,False,Germany,2023-10-27 10:14:07,False,False,Germany,,,,HORNBACH,"['azure', 'gcp', 'databricks', 'spark']","{'cloud': ['azure', 'gcp', 'databricks'], 'libraries': ['spark']}",Oct
Senior Data Analyst,Publicis Media - Senior Analytics Engineer (m/f/d) - Berlin,Germany,via LinkedIn,Full-time,False,Germany,2023-10-11 10:13:57,True,False,Germany,,,,Publicis Media Germany,"['sql', 'databricks', 'azure', 'spark', 'cognos']","{'analyst_tools': ['cognos'], 'cloud': ['databricks', 'azure'], 'libraries': ['spark'], 'programming': ['sql']}",Oct
Software Engineer,Project engineer engineering,Germany,via BeBee,Full-time,False,Germany,2023-10-01 10:13:44,False,False,Germany,,,,Riedel,,,Oct
Data Scientist,Fullstack Data Scientist (NLP/LLM),Germany,via SmartRecruiters Job Search,Full-time,False,Germany,2023-10-05 10:14:21,False,False,Germany,,,,akirolabs,"['python', 'sql', 'java', 'pandas', 'numpy', 'tensorflow', 'pytorch', 'scikit-learn', 'react', 'github']","{'libraries': ['pandas', 'numpy', 'tensorflow', 'pytorch', 'scikit-learn', 'react'], 'other': ['github'], 'programming': ['python', 'sql', 'java']}",Oct
Data Engineer,Data Engineer ETL (m/f/d),Germany,via LinkedIn,Full-time,False,Germany,2023-01-09 10:19:14,False,False,Germany,,,,XPAY,"['sql', 'python', 'r', 'javascript', 'aws', 'spark', 'pyspark', 'excel', 'git', 'jira', 'confluence']","{'analyst_tools': ['excel'], 'async': ['jira', 'confluence'], 'cloud': ['aws'], 'libraries': ['spark', 'pyspark'], 'other': ['git'], 'programming': ['sql', 'python', 'r', 'javascript']}",Jan
Data Scientist,Data Modeller,Germany,via BeBee,Full-time,False,Germany,2023-11-16 10:18:07,False,False,Germany,,,,Agile Recruitment Ltd,"['nosql', 'sql', 'oracle']","{'cloud': ['oracle'], 'programming': ['nosql', 'sql']}",Nov
Data Engineer,Data Engineer,Germany,via BeBee,Full-time,False,Germany,2023-10-01 10:13:17,False,False,Germany,,,,Essity,"['python', 'scala', 'r', 'sql', 'databricks', 'azure', 'hadoop', 'spark', 'pyspark', 'pandas', 'kafka', 'jupyter', 'power bi']","{'analyst_tools': ['power bi'], 'cloud': ['databricks', 'azure'], 'libraries': ['hadoop', 'spark', 'pyspark', 'pandas', 'kafka', 'jupyter'], 'programming': ['python', 'scala', 'r', 'sql']}",Oct
Data Engineer,ESG data engineer,Germany,via BeBee,Full-time,False,Germany,2023-11-10 10:35:27,True,False,Germany,,,,myGwork,"['python', 'sql', 'java', 'pyspark', 'flow']","{'libraries': ['pyspark'], 'other': ['flow'], 'programming': ['python', 'sql', 'java']}",Nov
Data Analyst,Remote work: Online Data Analyst,Germany,via Europe Language Jobs,Full-time,False,Germany,2023-11-09 10:18:07,True,False,Germany,,,,Telus International AI Data Solutions,,,Nov
Data Engineer,Data Integration Engineer (all genders),Germany,via LinkedIn,Full-time,False,Germany,2023-10-24 10:14:19,True,False,Germany,,,,BORA,,,Oct
Data Engineer,Principal Scientific Data Engineer,Germany,via BeBee,Full-time,False,Germany,2023-10-01 10:13:20,False,False,Germany,,,,Bristol-Myers Squibb,"['python', 'java', 'sql', 'r', 'nosql', 'elasticsearch', 'aws', 'redshift', 'aurora', 'react', 'vue', 'excel', 'docker']","{'analyst_tools': ['excel'], 'cloud': ['aws', 'redshift', 'aurora'], 'databases': ['elasticsearch'], 'libraries': ['react'], 'other': ['docker'], 'programming': ['python', 'java', 'sql', 'r', 'nosql'], 'webframeworks': ['vue']}",Oct
Data Scientist,Associate Consultant for Data Science,Germany,via BeBee,Full-time,False,Germany,2023-10-01 10:13:09,False,False,Germany,,,,Capgemini,,,Oct
Data Scientist,Data Scientist,Germany,via BeBee,Full-time,False,Germany,2023-10-01 10:13:02,False,False,Germany,,,,Kienbaum Consultants International GmbH,"['python', 'matlab', 'sql']","{'programming': ['python', 'matlab', 'sql']}",Oct
Data Scientist,Data Scientist,Germany,via BeBee,Full-time,False,Germany,2023-10-01 10:12:59,False,False,Germany,,,,Accenture,,,Oct
